:      0.001	:    0.000	:avg weight  0.000  epoch: 723
:      0.001	:    0.000	:avg weight  0.000  epoch: 745
:      0.001	:    0.000	:avg weight  0.000  epoch: 725
:      0.001	:    0.000	:avg weight  0.000  epoch: 719
:      0.001	:    0.000	:avg weight  0.000  epoch: 723
:      0.001	:    0.000	:avg weight  0.000  epoch: 706
:      0.001	:    0.000	:avg weight  0.000  epoch: 599
:      0.001	:    0.000	:avg weight  0.000  epoch: 696
:      0.001	:    0.000	:avg weight  0.000  epoch: 693
:      0.001	:    0.000	:avg weight  0.000  epoch: 723
:      0.001	:    0.000	:avg weight  0.000  epoch: 756
:      0.001	:    0.000	:avg weight  0.000  epoch: 689
:      0.001	:    0.000	:avg weight  0.000  epoch: 694
:      0.001	:    0.000	:avg weight  0.000  epoch: 757
:      0.001	:    0.000	:avg weight  0.000  epoch: 687
:      0.001	:    0.000	:avg weight  0.000  epoch: 653
:      0.001	:    0.000	:avg weight  0.000  epoch: 714
:      0.001	:    0.000	:avg weight  0.000  epoch: 797
:      0.001	:    0.000	:avg weight  0.000  epoch: 734
:      0.001	:    0.000	:avg weight  0.000  epoch: 692
:      0.001	:    0.000	:avg weight  0.000  epoch: 791
:      0.001	:    0.000	:avg weight  0.000  epoch: 688
:      0.001	:    0.000	:avg weight  0.000  epoch: 721
:      0.001	:    0.000	:avg weight  0.000  epoch: 739
:      0.001	:    0.000	:avg weight  0.000  epoch: 728
:      0.001	:    0.000	:avg weight  0.000  epoch: 680
:      0.001	:    0.000	:avg weight  0.000  epoch: 735
:      0.001	:    0.000	:avg weight  0.000  epoch: 744
:      0.001	:    0.000	:avg weight  0.000  epoch: 735
:      0.001	:    0.000	:avg weight  0.000  epoch: 667
:      0.001	:    0.000	:avg weight  0.000  epoch: 719
:      0.001	:    0.000	:avg weight  0.000  epoch: 702
:      0.001	:    0.000	:avg weight  0.000  epoch: 760
:      0.001	:    0.000	:avg weight  0.000  epoch: 697
:      0.001	:    0.000	:avg weight  0.000  epoch: 755
:      0.001	:    0.000	:avg weight  0.000  epoch: 721
:      0.001	:    0.000	:avg weight  0.000  epoch: 759
:      0.001	:    0.000	:avg weight  0.000  epoch: 708
:      0.001	:    0.000	:avg weight  0.000  epoch: 742
:      0.001	:    0.000	:avg weight  0.000  epoch: 700
:      0.001	:    0.000	:avg weight  0.000  epoch: 717
:      0.001	:    0.000	:avg weight  0.000  epoch: 712
:      0.001	:    0.000	:avg weight  0.000  epoch: 705
:      0.001	:    0.000	:avg weight  0.000  epoch: 698
:      0.001	:    0.000	:avg weight  0.000  epoch: 745
:      0.001	:    0.000	:avg weight  0.000  epoch: 747
:      0.001	:    0.000	:avg weight  0.000  epoch: 688
:      0.001	:    0.000	:avg weight  0.000  epoch: 739
:      0.001	:    0.000	:avg weight  0.000  epoch: 712
:      0.001	:    0.000	:avg weight  0.000  epoch: 663
:      0.001	:    0.000	:avg weight  0.000  epoch: 748
:      0.001	:    0.000	:avg weight  0.000  epoch: 776
:      0.001	:    0.000	:avg weight  0.000  epoch: 723
:      0.001	:    0.000	:avg weight  0.000  epoch: 720
:      0.001	:    0.000	:avg weight  0.000  epoch: 723
:      0.001	:    0.000	:avg weight  0.000  epoch: 762
:      0.001	:    0.000	:avg weight  0.000  epoch: 663
:      0.001	:    0.000	:avg weight  0.000  epoch: 754
:      0.001	:    0.000	:avg weight  0.000  epoch: 675
:      0.001	:    0.000	:avg weight  0.000  epoch: 753
:      0.001	:    0.000	:avg weight  0.000  epoch: 699
:      0.001	:    0.000	:avg weight  0.000  epoch: 689
:      0.001	:    0.000	:avg weight  0.000  epoch: 747
:      0.001	:    0.000	:avg weight  0.000  epoch: 661
:      0.001	:    0.000	:avg weight  0.000  epoch: 685
:      0.001	:    0.000	:avg weight  0.000  epoch: 690
:      0.001	:    0.000	:avg weight  0.000  epoch: 637
:      0.001	:    0.000	:avg weight  0.000  epoch: 688
:      0.001	:    0.000	:avg weight  0.000  epoch: 757
:      0.001	:    0.000	:avg weight  0.000  epoch: 670
:      0.001	:    0.000	:avg weight  0.000  epoch: 707
:      0.001	:    0.000	:avg weight  0.000  epoch: 721
:      0.001	:    0.000	:avg weight  0.000  epoch: 706
:      0.001	:    0.000	:avg weight  0.000  epoch: 690
:      0.001	:    0.000	:avg weight  0.000  epoch: 732
:      0.001	:    0.000	:avg weight  0.000  epoch: 725
:      0.001	:    0.000	:avg weight  0.000  epoch: 698
:      0.001	:    0.000	:avg weight  0.000  epoch: 704
:      0.001	:    0.000	:avg weight  0.000  epoch: 711
:      0.001	:    0.000	:avg weight  0.000  epoch: 676
:      0.001	:    0.000	:avg weight  0.000  epoch: 717
:      0.001	:    0.000	:avg weight  0.000  epoch: 720
:      0.001	:    0.000	:avg weight  0.000  epoch: 766
:      0.001	:    0.000	:avg weight  0.000  epoch: 704
:      0.001	:    0.000	:avg weight  0.000  epoch: 747
:      0.001	:    0.000	:avg weight  0.000  epoch: 731
:      0.001	:    0.000	:avg weight  0.000  epoch: 713
:      0.001	:    0.000	:avg weight  0.000  epoch: 699
:      0.001	:    0.000	:avg weight  0.000  epoch: 736
:      0.001	:    0.000	:avg weight  0.000  epoch: 707
:      0.001	:    0.000	:avg weight  0.000  epoch: 702
:      0.001	:    0.000	:avg weight  0.000  epoch: 667
:      0.001	:    0.000	:avg weight  0.000  epoch: 681
:      0.001	:    0.000	:avg weight  0.000  epoch: 702
:      0.001	:    0.000	:avg weight  0.000  epoch: 756
:      0.001	:    0.000	:avg weight  0.000  epoch: 769
:      0.001	:    0.000	:avg weight  0.000  epoch: 724
:      0.001	:    0.000	:avg weight  0.000  epoch: 755
:      0.001	:    0.000	:avg weight  0.000  epoch: 690
:      0.001	:    0.000	:avg weight  0.000  epoch: 694
:      0.001	:    0.000	:avg weight  0.000  epoch: 664
:      0.001	:    0.000	:avg weight  0.000  epoch: 758
:      0.001	:    0.000	:avg weight  0.000  epoch: 717
:      0.001	:    0.000	:avg weight  0.000  epoch: 709
:      0.001	:    0.000	:avg weight  0.000  epoch: 741
:      0.001	:    0.000	:avg weight  0.000  epoch: 700
:      0.001	:    0.000	:avg weight  0.000  epoch: 700
:      0.001	:    0.000	:avg weight  0.000  epoch: 722
:      0.001	:    0.000	:avg weight  0.000  epoch: 711
:      0.001	:    0.000	:avg weight  0.000  epoch: 736
:      0.001	:    0.000	:avg weight  0.000  epoch: 701
:      0.001	:    0.000	:avg weight  0.000  epoch: 719
:      0.001	:    0.000	:avg weight  0.000  epoch: 710
:      0.001	:    0.000	:avg weight  0.000  epoch: 713
:      0.001	:    0.000	:avg weight  0.000  epoch: 780
:      0.001	:    0.000	:avg weight  0.000  epoch: 813
:      0.001	:    0.000	:avg weight  0.000  epoch: 632
:      0.001	:    0.000	:avg weight  0.000  epoch: 678
:      0.001	:    0.000	:avg weight  0.000  epoch: 777
:      0.001	:    0.000	:avg weight  0.000  epoch: 699
:      0.001	:    0.000	:avg weight  0.000  epoch: 750
:      0.001	:    0.000	:avg weight  0.000  epoch: 719
:      0.001	:    0.000	:avg weight  0.000  epoch: 704
:      0.001	:    0.000	:avg weight  0.000  epoch: 766
:      0.001	:    0.000	:avg weight  0.000  epoch: 705
:      0.001	:    0.000	:avg weight  0.000  epoch: 749
:      0.001	:    0.000	:avg weight  0.000  epoch: 668
:      0.001	:    0.000	:avg weight  0.000  epoch: 725
:      0.001	:    0.000	:avg weight  0.000  epoch: 673
:      0.001	:    0.000	:avg weight  0.000  epoch: 695
:      0.001	:    0.000	:avg weight  0.000  epoch: 721
:      0.001	:    0.000	:avg weight  0.000  epoch: 644
:      0.001	:    0.000	:avg weight  0.000  epoch: 665
:      0.001	:    0.000	:avg weight  0.000  epoch: 635
:      0.001	:    0.000	:avg weight  0.000  epoch: 727
:      0.001	:    0.000	:avg weight  0.000  epoch: 700
:      0.001	:    0.000	:avg weight  0.000  epoch: 710
:      0.001	:    0.000	:avg weight  0.000  epoch: 716
:      0.001	:    0.000	:avg weight  0.000  epoch: 701
:      0.001	:    0.000	:avg weight  0.000  epoch: 790
:      0.001	:    0.000	:avg weight  0.000  epoch: 649
:      0.001	:    0.000	:avg weight  0.000  epoch: 697
:      0.001	:    0.000	:avg weight  0.000  epoch: 706
:      0.001	:    0.000	:avg weight  0.000  epoch: 706
:      0.001	:    0.000	:avg weight  0.000  epoch: 739
:      0.001	:    0.000	:avg weight  0.000  epoch: 706
:      0.001	:    0.000	:avg weight  0.000  epoch: 683
:      0.001	:    0.000	:avg weight  0.000  epoch: 709
:      0.001	:    0.000	:avg weight  0.000  epoch: 739
:      0.001	:    0.000	:avg weight  0.000  epoch: 679
:      0.001	:    0.000	:avg weight  0.000  epoch: 742
:      0.001	:    0.000	:avg weight  0.000  epoch: 708
:      0.001	:    0.000	:avg weight  0.000  epoch: 684
:      0.001	:    0.000	:avg weight  0.000  epoch: 712
:      0.001	:    0.000	:avg weight  0.000  epoch: 699
:      0.001	:    0.000	:avg weight  0.000  epoch: 727
:      0.001	:    0.000	:avg weight  0.000  epoch: 718
:      0.001	:    0.000	:avg weight  0.000  epoch: 698
:      0.001	:    0.000	:avg weight  0.000  epoch: 767
:      0.001	:    0.000	:avg weight  0.000  epoch: 662
:      0.001	:    0.000	:avg weight  0.000  epoch: 689
:      0.001	:    0.000	:avg weight  0.000  epoch: 702
:      0.001	:    0.000	:avg weight  0.000  epoch: 710
:      0.001	:    0.000	:avg weight  0.000  epoch: 722
:      0.001	:    0.000	:avg weight  0.000  epoch: 684
:      0.001	:    0.000	:avg weight  0.000  epoch: 656
:      0.001	:    0.000	:avg weight  0.000  epoch: 730
:      0.001	:    0.000	:avg weight  0.000  epoch: 712
:      0.001	:    0.000	:avg weight  0.000  epoch: 734
:      0.001	:    0.000	:avg weight  0.000  epoch: 717
:      0.001	:    0.000	:avg weight  0.000  epoch: 707
:      0.001	:    0.000	:avg weight  0.000  epoch: 684
:      0.001	:    0.000	:avg weight  0.000  epoch: 699
:      0.001	:    0.000	:avg weight  0.000  epoch: 656
:      0.001	:    0.000	:avg weight  0.000  epoch: 682
:      0.001	:    0.000	:avg weight  0.000  epoch: 673
:      0.001	:    0.000	:avg weight  0.000  epoch: 696
:      0.001	:    0.000	:avg weight  0.000  epoch: 679
:      0.001	:    0.000	:avg weight  0.000  epoch: 676
:      0.001	:    0.000	:avg weight  0.000  epoch: 713
:      0.001	:    0.000	:avg weight  0.000  epoch: 653
:      0.001	:    0.000	:avg weight  0.000  epoch: 678
:      0.001	:    0.000	:avg weight  0.000  epoch: 683
:      0.001	:    0.000	:avg weight  0.000  epoch: 672
:      0.001	:    0.000	:avg weight  0.000  epoch: 681
:      0.001	:    0.000	:avg weight  0.000  epoch: 774
:      0.001	:    0.000	:avg weight  0.000  epoch: 713
:      0.001	:    0.000	:avg weight  0.000  epoch: 678
:      0.001	:    0.000	:avg weight  0.000  epoch: 687
:      0.001	:    0.000	:avg weight  0.000  epoch: 698
:      0.001	:    0.000	:avg weight  0.000  epoch: 655
:      0.001	:    0.000	:avg weight  0.000  epoch: 730
:      0.001	:    0.000	:avg weight  0.000  epoch: 691
:      0.001	:    0.000	:avg weight  0.000  epoch: 706
:      0.001	:    0.000	:avg weight  0.000  epoch: 710
:      0.001	:    0.000	:avg weight  0.000  epoch: 629
:      0.001	:    0.000	:avg weight  0.000  epoch: 678
:      0.001	:    0.000	:avg weight  0.000  epoch: 687
:      0.001	:    0.000	:avg weight  0.000  epoch: 691
:      0.001	:    0.000	:avg weight  0.000  epoch: 696
:      0.001	:    0.000	:avg weight  0.000  epoch: 725
:      0.001	:    0.000	:avg weight  0.000  epoch: 750
:      0.001	:    0.000	:avg weight  0.000  epoch: 716
:      0.001	:    0.000	:avg weight  0.000  epoch: 729
:      0.001	:    0.000	:avg weight  0.000  epoch: 690
:      0.001	:    0.000	:avg weight  0.000  epoch: 693
:      0.001	:    0.000	:avg weight  0.000  epoch: 717
:      0.001	:    0.000	:avg weight  0.000  epoch: 705
:      0.001	:    0.000	:avg weight  0.000  epoch: 673
:      0.001	:    0.000	:avg weight  0.000  epoch: 659
:      0.001	:    0.000	:avg weight  0.000  epoch: 706
:      0.001	:    0.000	:avg weight  0.000  epoch: 656
:      0.001	:    0.000	:avg weight  0.000  epoch: 772
:      0.001	:    0.000	:avg weight  0.000  epoch: 838
:      0.001	:    0.000	:avg weight  0.000  epoch: 637
:      0.001	:    0.000	:avg weight  0.000  epoch: 715
:      0.001	:    0.000	:avg weight  0.000  epoch: 758
:      0.001	:    0.000	:avg weight  0.000  epoch: 711
:      0.001	:    0.000	:avg weight  0.000  epoch: 749
:      0.001	:    0.000	:avg weight  0.000  epoch: 680
:      0.001	:    0.000	:avg weight  0.000  epoch: 753
:      0.001	:    0.000	:avg weight  0.000  epoch: 672
:      0.001	:    0.000	:avg weight  0.000  epoch: 723
:      0.001	:    0.000	:avg weight  0.000  epoch: 733
:      0.001	:    0.000	:avg weight  0.000  epoch: 720
:      0.001	:    0.000	:avg weight  0.000  epoch: 772
:      0.001	:    0.000	:avg weight  0.000  epoch: 722
:      0.001	:    0.000	:avg weight  0.000  epoch: 690
:      0.001	:    0.000	:avg weight  0.000  epoch: 698
:      0.001	:    0.000	:avg weight  0.000  epoch: 666
:      0.001	:    0.000	:avg weight  0.000  epoch: 758
:      0.001	:    0.000	:avg weight  0.000  epoch: 731
:      0.001	:    0.000	:avg weight  0.000  epoch: 731
:      0.001	:    0.000	:avg weight  0.000  epoch: 778
:      0.001	:    0.000	:avg weight  0.000  epoch: 696
:      0.001	:    0.000	:avg weight  0.000  epoch: 810
:      0.001	:    0.000	:avg weight  0.000  epoch: 649
:      0.001	:    0.000	:avg weight  0.000  epoch: 671
:      0.001	:    0.000	:avg weight  0.000  epoch: 650
:      0.001	:    0.000	:avg weight  0.000  epoch: 722
:      0.001	:    0.000	:avg weight  0.000  epoch: 701
:      0.001	:    0.000	:avg weight  0.000  epoch: 778
:      0.001	:    0.000	:avg weight  0.000  epoch: 721
:      0.001	:    0.000	:avg weight  0.000  epoch: 688
:      0.001	:    0.000	:avg weight  0.000  epoch: 715
:      0.001	:    0.000	:avg weight  0.000  epoch: 723
:      0.001	:    0.000	:avg weight  0.000  epoch: 707
:      0.001	:    0.000	:avg weight  0.000  epoch: 687
:      0.001	:    0.000	:avg weight  0.000  epoch: 720
:      0.001	:    0.000	:avg weight  0.000  epoch: 717
:      0.001	:    0.000	:avg weight  0.000  epoch: 709
:      0.001	:    0.000	:avg weight  0.000  epoch: 696
:      0.001	:    0.000	:avg weight  0.000  epoch: 736
:      0.001	:    0.000	:avg weight  0.000  epoch: 682
:      0.001	:    0.000	:avg weight  0.000  epoch: 714
:      0.001	:    0.000	:avg weight  0.000  epoch: 711
:      0.001	:    0.000	:avg weight  0.000  epoch: 685
:      0.001	:    0.000	:avg weight  0.000  epoch: 749
:      0.001	:    0.000	:avg weight  0.000  epoch: 694
:      0.001	:    0.000	:avg weight  0.000  epoch: 717
:      0.001	:    0.000	:avg weight  0.000  epoch: 737
:      0.001	:    0.000	:avg weight  0.000  epoch: 717
:      0.001	:    0.000	:avg weight  0.000  epoch: 719
:      0.001	:    0.000	:avg weight  0.000  epoch: 737
:      0.001	:    0.000	:avg weight  0.000  epoch: 737
:      0.001	:    0.000	:avg weight  0.000  epoch: 730
:      0.001	:    0.000	:avg weight  0.000  epoch: 718
:      0.001	:    0.000	:avg weight  0.000  epoch: 725
:      0.001	:    0.000	:avg weight  0.000  epoch: 672
:      0.001	:    0.000	:avg weight  0.000  epoch: 688
:      0.001	:    0.000	:avg weight  0.000  epoch: 758
:      0.001	:    0.000	:avg weight  0.000  epoch: 736
:      0.001	:    0.000	:avg weight  0.000  epoch: 689
:      0.001	:    0.000	:avg weight  0.000  epoch: 692
:      0.001	:    0.000	:avg weight  0.000  epoch: 686
:      0.001	:    0.000	:avg weight  0.000  epoch: 768
:      0.001	:    0.000	:avg weight  0.000  epoch: 717
:      0.001	:    0.000	:avg weight  0.000  epoch: 738
:      0.001	:    0.000	:avg weight  0.000  epoch: 727
:      0.001	:    0.000	:avg weight  0.000  epoch: 675
:      0.001	:    0.000	:avg weight  0.000  epoch: 707
:      0.001	:    0.000	:avg weight  0.000  epoch: 704
:      0.001	:    0.000	:avg weight  0.000  epoch: 695
:      0.001	:    0.000	:avg weight  0.000  epoch: 700
:      0.001	:    0.000	:avg weight  0.000  epoch: 701
:      0.001	:    0.000	:avg weight  0.000  epoch: 727
:      0.001	:    0.000	:avg weight  0.000  epoch: 695
:      0.001	:    0.000	:avg weight  0.000  epoch: 697
:      0.001	:    0.000	:avg weight  0.000  epoch: 700
:      0.001	:    0.000	:avg weight  0.000  epoch: 768
:      0.001	:    0.000	:avg weight  0.000  epoch: 713
:      0.001	:    0.000	:avg weight  0.000  epoch: 700
:      0.001	:    0.000	:avg weight  0.000  epoch: 742
:      0.001	:    0.000	:avg weight  0.000  epoch: 683
:      0.001	:    0.000	:avg weight  0.000  epoch: 737
:      0.001	:    0.000	:avg weight  0.000  epoch: 705
:      0.001	:    0.000	:avg weight  0.000  epoch: 651
:      0.001	:    0.000	:avg weight  0.000  epoch: 693
:      0.001	:    0.000	:avg weight  0.000  epoch: 712
:      0.001	:    0.000	:avg weight  0.000  epoch: 735
:      0.001	:    0.000	:avg weight  0.000  epoch: 717
:      0.001	:    0.000	:avg weight  0.000  epoch: 758
:      0.001	:    0.000	:avg weight  0.000  epoch: 754
:      0.001	:    0.000	:avg weight  0.000  epoch: 736
:      0.001	:    0.000	:avg weight  0.000  epoch: 663
:      0.001	:    0.000	:avg weight  0.000  epoch: 703
:      0.001	:    0.000	:avg weight  0.000  epoch: 704
:      0.001	:    0.000	:avg weight  0.000  epoch: 738
:      0.001	:    0.000	:avg weight  0.000  epoch: 718
:      0.001	:    0.000	:avg weight  0.000  epoch: 688
:      0.001	:    0.000	:avg weight  0.000  epoch: 683
:      0.001	:    0.000	:avg weight  0.000  epoch: 823
:      0.001	:    0.000	:avg weight  0.000  epoch: 734
:      0.001	:    0.000	:avg weight  0.000  epoch: 669
:      0.001	:    0.000	:avg weight  0.000  epoch: 691
:      0.001	:    0.000	:avg weight  0.000  epoch: 743
:      0.001	:    0.000	:avg weight  0.000  epoch: 663
:      0.001	:    0.000	:avg weight  0.000  epoch: 720
:      0.001	:    0.000	:avg weight  0.000  epoch: 747
:      0.001	:    0.000	:avg weight  0.000  epoch: 742
:      0.001	:    0.000	:avg weight  0.000  epoch: 691
:      0.001	:    0.000	:avg weight  0.000  epoch: 677
:      0.001	:    0.000	:avg weight  0.000  epoch: 716
:      0.001	:    0.000	:avg weight  0.000  epoch: 696
:      0.001	:    0.000	:avg weight  0.000  epoch: 732
:      0.001	:    0.000	:avg weight  0.000  epoch: 718
:      0.001	:    0.000	:avg weight  0.000  epoch: 695
:      0.001	:    0.000	:avg weight  0.000  epoch: 751
:      0.001	:    0.000	:avg weight  0.000  epoch: 722
:      0.001	:    0.000	:avg weight  0.000  epoch: 714
:      0.001	:    0.000	:avg weight  0.000  epoch: 843
:      0.001	:    0.000	:avg weight  0.000  epoch: 694
:      0.001	:    0.000	:avg weight  0.000  epoch: 667
:      0.001	:    0.000	:avg weight  0.000  epoch: 725
:      0.001	:    0.000	:avg weight  0.000  epoch: 708
:      0.001	:    0.000	:avg weight  0.000  epoch: 701
:      0.001	:    0.000	:avg weight  0.000  epoch: 680
